식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
14584,,토방한우마을,3200000,관악구,501,식육즉석판매가공업,50101,정육점,고창환,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4821563,126.927711,,,,서울특별시 관악구 관천로 27 (신림동),서울 제2023-01015호,00:00.0,00:00.0,,,Y
14586,,이레축산(봄이레),3200000,관악구,501,식육즉석판매가공업,50101,정육점,김효진,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4637162,126.919241,,,,"서울특별시 관악구 난곡로 94, 1층 (신림동)",서울 제2023-01017호,00:00.0,00:00.0,,,Y
14597,,축산사랑,3110000,은평구,501,식육즉석판매가공업,50101,정육점,유영성,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.6165063,126.93254,,,,서울특별시 은평구 불광로109,서울 제2023-01028호,00:00.0,00:00.0,,,Y
14571,,조원1등 축산,3200000,관악구,501,식육즉석판매가공업,50101,정육점,김수환,19,우리동네 모범정육점,2023-07-06,N,N,,37.4825904,126.904895,,,,"서울특별시 관악구 조원로4길 21, 101호 (신림동)",서울 제2023-01002호,00:00.0,00:00.0,,,N
14591,,가자축산,3180000,영등포구,501,식육즉석판매가공업,50101,정육점,노재호,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.5137383,126.905262,02-832-6465,,,"서울특별시 영등포구 영신로19길 24-1, 제이엠빌딩 1층 (영등포동)",서울 제2023-01022호,00:00.0,00:00.0,,,Y
14589,,선일,3180000,영등포구,502,식육판매업,50201,정육점,이병학,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.49643,126.905171,02-832-8900,,,서울특별시 영등포구 도림로64가길 2 (대림동),서울 제2023-01020호,00:00.0,00:00.0,,,Y
14575,,㈜아울렛마트,3170000,금천구,501,식육즉석판매가공업,50101,정육점,김창남,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4605889,126.906189,,,,서울특별시 금천구 독산로40길 29,서울 제2023-01006호,00:00.0,00:00.0,,,Y
14574,,금천외양간,3170000,금천구,501,식육즉석판매가공업,50101,정육점,이현호,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4654693,126.902487,,,,서울특별시 금천구 독산로204,서울 제2023-01005호,00:00.0,00:00.0,,,Y
14572,,광명축산,3170000,금천구,502,식육판매업,50201,정육점,김철진,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4736491,126.900871,,,,서울특별시 금천구 시흥대로144길 27,서울 제2023-01003호,00:00.0,00:00.0,,,Y
14573,,농장정육점,3170000,금천구,502,식육판매업,50201,정육점,신영수,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4685425,126.903398,,,,서울특별시 금천구 독산로74길 18 (독산동 1021-2),서울 제2023-01004호,00:00.0,00:00.0,,,Y
14579,,축산명가,3160000,구로구,502,식육판매업,50201,정육점,정정금,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.5032034,126.851273,,,,"서울특별시 구로구 고척로 156, 1층 5호 (고척동)",서울 제2023-01010호,00:00.0,00:00.0,,,Y
14588,,신영 축산물직거래장터,3140000,양천구,502,식육판매업,50201,정육점,"박이슬, 김진옥",19,우리동네 모범정육점,2023-07-06,Y,Y,,37.5331134,126.835464,,,,서울특별시 양천구 곰달래로13길 39(신월동),서울 제2023-01019호,00:00.0,00:00.0,,,Y
14587,,고기샵정육점,3140000,양천구,501,식육즉석판매가공업,50101,정육점,김춘식,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.5202702,126.860096,,,,"서울특별시 양천구 은행정로 6, 1층 (신정동)",서울 제2023-01018호,00:00.0,00:00.0,,,Y
14580,,럭셔리한우축산,3160000,구로구,502,식육판매업,50201,정육점,하헌재,19,우리동네 모범정육점,2023-07-06,Y,Y,,37.4863305,126.853501,,,,서울특별시 구로구 개봉로3길 50 (개봉동),서울 제2023-01011호,00:00.0,00:00.0,,,Y
12977,,한국사찰음식문화체험관,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57618254,126.9837279,02-733-4650,,,"서울특별시 종로구 율곡로 39, 안국빌딩 신관 2층",,42:17.0,42:17.0,,,N
12973,,가락몰 쿠킹스튜디오,3230000,송파구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.49319828,127.1123367,02-3435-0223,,,"서울특별시 송파구 양재대로 932, 가락몰 업무동 4층",,42:17.0,42:17.0,,,N
12979,,뮤지엄김치간,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57382158,126.9848535,02-6002-6456,,,"서울특별시 종로구 인사동길 35-4, 4~6층",,42:17.0,42:17.0,,,N
12978,,한살림요리공간,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57148858,126.971497,02-3498-3762,,,서울특별시 종로구 경희궁길 15 지하1층,,42:17.0,42:17.0,,,N
12986,,전통주갤러리,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57855265,126.9857677,02-555-2283,,,서울특별시 종로구 북촌로 18,,42:17.0,42:17.0,,,N
12984,,식품명인체험홍보관,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57859,126.98575,0507-1404-6874,,,서울특별시 종로구 북촌로 18,,42:17.0,42:17.0,,,N
12983,,떡박물관 ,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57505335,126.9906025,02-741-5447,,,서울특별시 종로구 돈화문로 71,,42:17.0,42:17.0,,,N
12982,,한국전통주연구소,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.58179034,126.9711834,02-389-8611,,,"서울특별시 종로구 지하문로 62(효자동 25), 3층",,42:17.0,42:17.0,,,N
12981,,궁중음식연구원,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.58369672,126.989235,02-3673-1122,,,서울특별시 종로구？창덕궁5길？16(원서동),,42:17.0,42:17.0,,,N
12972,,상생상회,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.57627608,126.9838459,02-738-1010,,,"서울특별시 종로구 율곡로 39, 안국빌딩 신관 1층, 지하1층",,42:17.0,42:17.0,,,N
12974,,한식문화관,3000000,종로구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.56876329,126.9817936,02-6053-7177,,,서울특별시 종로구 북촌로 18,,42:17.0,42:17.0,,,N
12987,,한국가양주연구소,3210000,서초구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.48151307,126.9993164,02-583-5225,,,서울특별시 서초구 효령로 34길7 4층,,42:17.0,42:17.0,,,N
12976,,쌀박물관,3010000,중구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.56670412,126.9678146,02-2080-5684,,,서울특별시 중구 새문안로 16,,42:17.0,42:17.0,,,N
12980,,샘표 우리맛공간,3010000,중구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.56151472,126.9934605,02-3393-5919,,,"서울특별시 중구 충무로 2, 1층",,42:17.0,42:17.0,,,N
12985,,막걸리학교,3010000,중구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.55866119,126.9856314,02-722-3337,,,서울특별시 중구 퇴계로 20나길 9,,42:17.0,42:17.0,,,N
12975,,맛동,3110000,은평구,,,,,,17,식생활체험공간,2021-12-23,Y,Y,,37.60953826,126.9348722,070-4285-3981,,,서울특별시 은평구 통일로 684 서울혁신파크 맛동(16동),,42:17.0,42:17.0,,,N
12971,,농협 서울지역본부 직거래장터,3240000,강동구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.52932265,127.120413,02-2224-8097,,,"서울특별시 강동구 올림픽로 528, 농협중앙회 서울지역본부 앞",,41:18.0,41:18.0,,,N
12970,,우리농 명동 보름장,3010000,중구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.56438895,126.9871753,02-2636-2270,,,"서울특별시 중구 명동길 80, 가톨릭회관 앞",,41:18.0,41:18.0,,,N
12969,,은평 꽃피는 장날,3110000,은평구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.60119073,126.9354754,02-355-7913,,,"서울특별시 은평구 은평로 245, 녹번역 4번출구",,41:13.0,41:13.0,,,N
12963,,서울시 농부의 시장,3130000,마포구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.58145597,126.8911102,02-2133-4466,,,"서울특별시 마포구 성암로 267, 상암 MBC 앞",,41:12.0,41:12.0,,,N
12966,,마르쉐@농부시장,3000000,종로구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.58104522,127.0023858,,,,"서울특별시 종로구 대학로8길 1, 마로니에 공원",,41:12.0,41:12.0,,,N
12962,,얼굴있는농부시장(얼장),3010000,중구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.5669902,127.0101046,070-4205-1233,,,서울특별시 중구 을지로 281,,41:12.0,41:12.0,,,N
12965,,서울시 농부의 시장,3040000,광진구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.54951609,127.0818662,02-2133-4466,,,"서울특별시 광진구 능동로 216, 서울어린이대공원 후문",,41:12.0,41:12.0,,,N
12967,,마들장,3100000,노원구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.64065869,127.0671405,02-3392-4910,,,"서울특별시 노원구 중계동 508, 등나무 근린공원",,41:12.0,41:12.0,,,N
12964,,서울시 농부의 시장,3010000,중구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.55550973,126.9685383,02-2133-4466,,,"서울특별시 중구 만리동1가, 만리동광장",,41:12.0,41:12.0,,,N
12968,,강동 도토리장터,3240000,강동구,,,,,,16,농부시장,2021-12-23,Y,Y,,37.55372224,127.1576253,02-3425-6563,,,"서울특별시 강동구 동남로 888, 강동경희대학교병원",,41:12.0,41:12.0,,,N
12927,,자연드림 공덕아현점,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5506425,126.9521884,02-715-1220,,,서울특별시 마포구 마포대로 173-15 래미안공덕5차 제상가동 108~110호,,40:19.0,40:19.0,,,N
12956,,행복중심생협 용산매장,3020000,용산구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5419973,126.9619052,02-713-0615,,,서울특별시 용산구 효창원로157 (효창동 5-495 효창맨션 1층),,40:19.0,40:19.0,,,N
12944,,자연드림 용산이촌점,3020000,용산구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.520417,126.9701004,02-749-2341,,,서울특별시 용산구 이촌로64길 14 1층,,40:19.0,40:19.0,,,N
12948,,행복중심생협 창동매장,3090000,도봉구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6532037,127.0452522,02-900-9958,,,서울특별시 도봉구 노해로63가길 12 102호(창4동 성당 입구),,40:19.0,40:19.0,,,N
12937,,자연드림 서울쌍문점,3090000,도봉구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6586684,127.0347327,02-900-8922,,,서울특별시 도봉구 도당로 7 ,,40:19.0,40:19.0,,,N
12946,,행복중심생협 방학매장,3090000,도봉구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6623774,127.0288476,02-3492-9999,,,서울특별시 도봉구 방학로 210 신동아타워 상가 108호,,40:19.0,40:19.0,,,N
12936,,자연드림 서울신서점,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5207321,126.861145,02-2061-0822,,,서울특별시 양천구 신월로38길 14 1층,,40:19.0,40:19.0,,,N
12930,,자연드림 금천시흥점,3170000,금천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4498687,126.9121856,02-803-3335,,,서울특별시 금천구 금하로28길 4 신용빌딩 1층,,40:19.0,40:19.0,,,N
12940,,자연드림 송파오금점,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5065306,127.1301654,02-6933-5670,,,서울특별시 송파구 마천로 92 안국빌딩 1층 (오금동),,40:19.0,40:19.0,,,N
12935,,자연드림 서울신내점,3060000,중랑구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6066671,127.1005277,02-496-8310,,,서울특별시 중랑구 용마산로 623 삼부그린스포츠센터 1층 (신내동),,40:19.0,40:19.0,,,N
12920,,한살림 금천시흥매장,3170000,금천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4469414,126.9025653,02-891-9922,,,서울특별시 금천구 시흥대로39길 11(시흥동),,40:19.0,40:19.0,,,N
12942,,자연드림 양천목4동점,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5349205,126.8692795,02-2061-2112,,,서울특별시 양천구 목동중앙남로 3 선훈ING빌딩 1층,,40:19.0,40:19.0,,,N
12934,,자연드림 서울북가좌점,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5763509,126.914503,02-304-7924,,,서울특별시 서대문구 거북골로14길 32 가재울아이파크아파트 제상가동 101-102호,,40:19.0,40:19.0,,,N
12955,,행복중심생협 북가좌매장,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5740872,126.909385,02-304-8704,,,서울특별시 서대문구 수색로 100 DMC래미안 이편한세상 상가 102동 6호,,40:19.0,40:19.0,,,N
12945,,자연드림 은평뉴타운점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6379641,126.9363811,02-356-8605,,,서울특별시 은평구 연서로48길 11 은평뉴타운제각말 1층,,40:19.0,40:19.0,,,N
12959,,행복중심생협 서대문매장,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5743108,126.921959,02-305-7072,,,서울특별시 서대문구 가재울로 25,,40:19.0,40:19.0,,,N
12960,,행복중심생협 광진매장,3040000,광진구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5629868,127.0809165,02-455-9390,,,서울특별시 광진구 긴고랑로41 1층 (중곡동 241-17),,40:19.0,40:19.0,,,N
12921,,한살림 광화문매장,3000000,종로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5713112,126.9715395,02-739-7741,,,서울특별시 종로구 경희궁길 15 1층,,40:19.0,40:19.0,,,N
12943,,자연드림 양천신정점,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5179142,126.8707692,02-2061-0027,,,서울특별시 양천구 목동동로8길 9 명신빌딩 1층,,40:19.0,40:19.0,,,N
12939,,자연드림 성북길음점,3070000,성북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6058393,127.0203189,02-919-8004,,,서울특별시 성북구 길음로9길 40 레미안 1차 108동 맞은 편 상가 1층,,40:19.0,40:19.0,,,N
12950,,행복중심생협 목동매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5373005,126.8760212,02-2643-6077,,,서울특별시 양천구 목6동 목동서로 70 목동아파트2단지 내 관리동상가 102호,,40:19.0,40:19.0,,,N
12928,,자연드림 광진구의점,3040000,광진구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5403901,127.0939467,02-456-7402,,,서울특별시 광진구 아차산로 471 CS PLAZA 1층,,40:19.0,40:19.0,,,N
12957,,행복중심생협 아현매장,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5553693,126.9538086,02-365-0615,,,서울특별시 마포구 마포대로 195 마포래미안푸르지오 상가4동 111호,,40:19.0,40:19.0,,,N
12924,,자연드림 강서등촌점,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5589158,126.8442432,02-2661-0561,,,서울특별시 강서구 강서로56길 100 1층,,40:19.0,40:19.0,,,N
12925,,자연드림 강서방화점,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5710418,126.8113975,02-2661-0564,,,서울특별시 강서구 금낭화로 63 용성빌딩 1층,,40:19.0,40:19.0,,,N
12951,,행복중심생협 방화매장,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5783086,126.8109536,02-2662-6088,,,서울특별시 강서구 금낭화로23길 25 6단지상가 105호,,40:19.0,40:19.0,,,N
12952,,행복중심생협 신정매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5164641,126.8633139,02-2643-6060,,,서울특별시 양천구 목동서로 367 양천문화회관 지하 1층,,40:19.0,40:19.0,,,N
12954,,행복중심생협 낙성대매장,3200000,관악구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4791538,126.9572803,02-883-8703,,,서울특별시 관악구 남부순환로234길 6 (봉천동 1664-15 1층),,40:19.0,40:19.0,,,N
12938,,자연드림 성공회대점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4874977,126.8257373,02-2686-0044,,,서울특별시 구로구 연동로 320 성공회대학교,,40:19.0,40:19.0,,,N
12929,,자연드림 구로신도림점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5095723,126.8851691,02-2633-2124,,,서울특별시 구로구 경인로65길 44 보미플라자 112-115호,,40:19.0,40:19.0,,,N
12926,,자연드림 고척개봉점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5041125,126.8606737,02-2135-2124,,,서울특별시 구로구 경서로 81 현대빌딩 1층(고척동),,40:19.0,40:19.0,,,N
12923,,자연드림 강동명일점,3240000,강동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5523508,127.155222,02-3427-5116,,,서울특별시 강동구 동남로71길 20-10 1층,,40:19.0,40:19.0,,,N
12933,,자연드림 서울관악점,3200000,관악구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4870491,126.9443253,02-883-4561,,,서울특별시 관악구 은천로 81 1층,,40:19.0,40:19.0,,,N
12953,,행복중심생협 개포매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4875716,127.0686,02-445-8703,,,서울특별시 강남구 삼성로4길 17 개포주공5단지 상가 101호(505동앞),,40:19.0,40:19.0,,,N
12941,,자연드림 송파잠실점,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5069929,127.0898715,02-3432-9505,,,서울특별시 송파구 삼전로 95 태성빌딩 1층,,40:19.0,40:19.0,,,N
12922,,자연드림 강남대치점,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4995464,127.0674334,02-3453-6110,,,서울특별시 강남구 영동대로 229 메디다스벤처타운 1층,,40:19.0,40:19.0,,,N
12961,,행복중심생협 양천매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5180826,126.8723617,02-2655-1882,,,서울특별시 양천구 목동동로10길16-23(신정2동 144-35),,40:19.0,40:19.0,,,N
12932,,자연드림 목동파리공원점,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5357907,126.8802304,02-2061-0090,,,서울특별시 양천구 목동동로 391 현대파크빌아파트 상가,,40:19.0,40:19.0,,,N
12958,,행복중심생협 당산매장(농도생협),3180000,영등포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5286847,126.9065279,02-2637-6237,,,서울특별시 영등포구 버드나루로23길24(당산동 171-40),,40:19.0,40:19.0,,,N
12931,,자연드림 노원중계점,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6573093,127.0742584,02-6929-3801,,,서울특별시 노원구 한글비석로15길 19 지영빌딩 1층,,40:19.0,40:19.0,,,N
12947,,행복중심생협 중계매장,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6485438,127.0744465,03-934-7999,,,서울특별시 노원구 노원로 22길 71 건영아파트제상가동 1층 126호,,40:19.0,40:19.0,,,N
12949,,행복중심생협 공릉매장,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6229735,127.0803371,02-975-7145,,,서울특별시 노원구 공릉로 34길 23,,40:19.0,40:19.0,,,N
12910,,한살림 자곡매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4736204,127.103176,02-451-7171,,,서울특별시 강남구 자곡로 180 강남유탑유블레스 1층 (자곡동 651),,40:18.0,40:18.0,,,N
12904,,한살림 역삼매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4935638,127.0438164,02-508-8484,,,서울특별시 강남구？도곡로？229(역삼동),,40:18.0,40:18.0,,,N
12888,,한살림 상계매장,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6612106,127.0605638,02-951-5353,,,서울특별시 노원구 노원로 526 평화빌딩 1층,,40:18.0,40:18.0,,,N
12908,,한살림 이촌매장,3020000,용산구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5178427,126.9776697,02-796-3400,,,서울특별시 용산구 이촌로88길 16(이촌동),,40:18.0,40:18.0,,,N
12884,,한살림 방학매장,3090000,도봉구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6663739,127.0449022,02-3491-9944,,,"서울특별시 도봉구 도봉로150길 31 ESA아파트 상가 122, 113호",,40:18.0,40:18.0,,,N
12899,,한살림 쌍문매장,3090000,도봉구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6589225,127.0283712,02-995-5883,,,서울특별시 도봉구 시루봉로6길 13 태선빌딩 1층,,40:18.0,40:18.0,,,N
12894,,한살림 송파매장,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5028635,127.1168395,02-3432-9700,,,서울특별시 송파구 송이로 27 1층,,40:18.0,40:18.0,,,N
12838,,서울북부두레생협 미아점,3080000,강북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6190438,127.018673,02-980-0450,,,서울특별시 강북구 삼양로27길 46 (미아동),,40:18.0,40:18.0,,,N
12881,,한살림 미아매장,3080000,강북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.62022,127.01282,02-989-9984,,,"서울특별시 3080000 솔샘로 184, 제상가동 1동 제지1층 제비115호",,40:18.0,40:18.0,,,N
12871,,한살림 구파발매장,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6400515,126.9182224,02-358-4700,,,서울특별시 은평구 진관3로 15-35 은평뉴타운구파발 제1001동 103호,,40:18.0,40:18.0,,,N
12856,,은평두레생협 진관점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6409281,126.9194901,02-352-6233,,,"서울특별시 은평구 진관3로 67, 909동 104호 (진관파출소 건너편)",,40:18.0,40:18.0,,,N
12858,,은평두레생협 녹번역점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6010814,126.9349699,02-6010-6233,,,서울특별시 은평구 은평로 245 (녹번119안전센터 1층),,40:18.0,40:18.0,,,N
12857,,은평두레생협 백련산점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5936522,126.9205703,02-6748-6233,,,"서울특별시 은평구 응암로22길 21, 1층",,40:18.0,40:18.0,,,N
12854,,은평두레생협 구산점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6126574,126.9139755,02-385-6233,,,"서울특별시 은평구 서오릉로 175, 엘타워 102호",,40:18.0,40:18.0,,,N
12855,,은평두레생협 응암역점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6000301,126.9155067,02-356-6233,,,"서울특별시 은평구 연서로 9, 센터폴리스 105호",,40:18.0,40:18.0,,,N
12863,,은평두레생협 녹번역점,3110000,은평구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6010814,126.9349699,02-6010-6233,,,서울특별시 은평구 은평로 245 (녹번동),,40:18.0,40:18.0,,,N
12912,,한살림 잠실매장,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5053666,127.0834783,02-419-2271,,,서울특별시 송파구 백제고분로 150 (잠실동 314),,40:18.0,40:18.0,,,N
12864,,한살림 가락매장,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4926798,127.1311855,02-404-4205,,,서울특별시 송파구 오금로46길 68 1층,,40:18.0,40:18.0,,,N
12852,,성동두레생협 성동점,3030000,성동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5544399,127.0230633,02-2296-0466,,,서울특별시 성동구 금호로 140 (금호동1가),,40:18.0,40:18.0,,,N
12872,,한살림 금호매장,3030000,성동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5525071,127.0268798,02-2281-1155,,,서울특별시 성동구 금호로 100 금호벽산아파트 상가 1층,,40:18.0,40:18.0,,,N
12906,,한살림 왕십리매장,3030000,성동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5694201,127.0247468,02-2295-3500,,,서울특별시 성동구 마장로 137,,40:18.0,40:18.0,,,N
12873,,한살림 길음매장,3070000,성북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6069202,127.0191834,02-942-9933,,,서울특별시 성북구 길음로 33 삼성레미안8단지 상가 1층 11호,,40:18.0,40:18.0,,,N
12875,,한살림 돈암매장,3070000,성북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5956182,127.0155722,02-923-9088,,,서울특별시 성북구 아리랑로 31-1 상가1층,,40:18.0,40:18.0,,,N
12919,,한살림 마곡매장,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5667079,126.8185749,02-3663-8979,,,"서울특별시 강서구 마곡서1로 115-1 마곡헤리움 주상복합상가1층 101호, 102호",,40:18.0,40:18.0,,,N
12907,,한살림 우장산매장,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5473812,126.83676,02-2693-5700,,,서울특별시 강서구 강서로 242 강서힐스테이트 상가 1층,,40:18.0,40:18.0,,,N
12868,,한살림 고척매장,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5063465,126.8606171,02-2685-1400,,,"서울특별시 구로구 중앙로 100 연세사랑모아여성병원 106호, 107호",,40:18.0,40:18.0,,,N
12845,,서울남부두레생협 구로2호점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5008804,126.8893359,02-838-5619,,,서울특별시 구로구 구로중앙로28길 73 (구로동),,40:18.0,40:18.0,,,N
12844,,서울남부두레생협 남구로점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4865655,126.8896157,02-838-5615,,,서울특별시 구로구 도림로12길 27 (구로동),,40:18.0,40:18.0,,,N
12843,,아름다운두레생협 구로점,3160000,구로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5061264,126.8885795,02-862-2862,,,서울특별시 구로구 새말로 93 (구로동),,40:18.0,40:18.0,,,N
12839,,에코생협 강서점,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5550143,126.8378184,02-3663-6335,,,서울특별시 강서구 우장산로 5-7 (내발산동),,40:18.0,40:18.0,,,N
